CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
1424929,Nasdaq:FOXF,133.16,2021-04-01
1425205,Nasdaq:IOVA,32.47,2021-04-01
1425287,Nasdaq:WKHS,15.63,2021-04-01
1425292,NYSE:UAN,36.89,2021-04-01
1425355,Nasdaq:MCVT,13.07,2021-04-01
1425450,Nasdaq:KIDS,51.14,2021-04-01
1425565,,0,2021-04-01
1425627,Nasdaq:SOBR,9.93,2021-04-01
1425715,,0,2021-04-01
1425923,NYSE:COLE,0,2021-04-01
1425965,NYSE:DTK,0,2021-04-01
1425966,,0,2021-04-01
1426332,Nasdaq:NGM,0,2021-04-01
1426800,Nasdaq:ASMB,56.28,2021-04-01
1426945,NASDAQ:ECHO,0,2021-04-01
1427066,,0,2021-04-01
1427159,,0,2021-04-01
1427437,NYSE:EZT,0,2021-04-01
1427570,NASDAQ:RSLS,522,2021-04-01
1427925,Nasdaq:ACRX,35.6,2021-04-01
1428156,NASDAQ:CRA,0,2021-04-01
1428205,NYSE:ARR,60.75,2021-04-01
1428336,Nasdaq:HQY,70.91,2021-04-01
1428439,Nasdaq:ROKU,356.32,2021-04-01
1428875,NYSE:TMX,0,2021-04-01
1429260,Nasdaq:FBIO,62.7,2021-04-01
1429386,NASDAQ:PZRX,0,2021-04-01
1429560,Nasdaq:TRVN,49.75,2021-04-01
1429764,Nasdaq:BLNK,40.66,2021-04-01
1429775,,0,2021-04-01
1429937,AMEX:BTG,0,2021-04-01
1430162,NYSE:CSAN,16.45,2021-04-01
1430306,Nasdaq:TNXP,9536,2021-04-01
1430452,,0,2021-04-01
1430592,NASDAQ:FNGN,0,2021-04-01
1430602,NYSE:SNI,0,2021-04-01
1430723,NYSE:SFBS,60.93,2021-04-01
1430725,NYSE:GSL,17.55,2021-04-01
1430960,,0,2021-04-01
1431567,Nasdaq:OVLY,18,2021-04-01
1431695,NYSE:OLO,31.41,2021-04-01
1431852,NYSE:ODV,17.61,2021-04-01
1431897,NYSE:BNNY,0,2021-04-01
1431959,Nasdaq:MMAT,458,2021-04-01
1432196,NASDAQ:PGLC,0,2021-04-01
1432364,NYSE:AZUL,21.56,2021-04-01
1432732,NASDAQ:TRIV,0,2021-04-01
1433195,Nasdaq:APPF,141.29,2021-04-01
1433270,NYSE:AR,10.02,2021-04-01
1433607,Nasdaq:NSPR,11.43,2021-04-01
1433642,Nasdaq:HLNE,84.71,2021-04-01
1433660,NYSE:JBT,133.98,2021-04-01
1433714,NYSE:CSLT,0,2021-04-01
1433994,,0,2021-04-01
1434220,NYSE:SVN,0,2021-04-01
1434228,NASDAQ:PVTBP,0,2021-04-01
1434265,Nasdaq:GMAB,33.45,2021-04-01
1434316,Nasdaq:FATE,91.92,2021-04-01
1434388,,0,2021-04-01
1434418,NASDAQ:CNST,0,2021-04-01
1434524,Nasdaq:CLIR,5.32,2021-04-01
1434588,Nasdaq:LOPE,111.03,2021-04-01
1434589,NYSE:TTTM,0,2021-04-01
1434614,NYSE:SAND,7.22,2021-04-01
1434620,NASDAQ:ILG,0,2021-04-01
1434621,NASDAQ:TREE,222.19,2021-04-01
1434647,Nasdaq:KMPH,10.68,2021-04-01
1434728,Nasdaq:GWRS,16.58,2021-04-01
1434754,NYSE:SB,2.85,2021-04-01
1434842,,0,2021-04-01
1434868,NASDAQ:ESPR,29.67,2021-04-01
1435049,Nasdaq:KDNY,0,2021-04-01
1435064,Nasdaq:CETX,81.55,2021-04-01
1435508,Nasdaq:FSFG,23.14,2021-04-01
1436040,NYSE:CFL,0,2021-04-01
1436126,NYSE:MG,11.06,2021-04-01
1436208,Nasdaq:LEGH,17.79,2021-04-01
1436223,,0,2021-04-01
1436229,Nasdaq:BTCS,10.7,2021-04-01
1436304,NASDAQ:KYTH,0,2021-04-01
1436425,Nasdaq:HBCP,36.94,2021-04-01
1436549,,0,2021-04-01
1437071,NYSE:IVR,40.2,2021-04-01
1437106,,0,2021-04-01
1437107,Nasdaq:WBD,37.54,2021-04-01
1437226,AMEX:MHH,0,2021-04-01
1437260,NYSE:NNA,0,2021-04-01
1437352,Nasdaq:EVBG,132.9,2021-04-01
1437402,Nasdaq:ARDX,6.93,2021-04-01
1437424,Nasdaq:POET,9.44,2021-04-01
1437491,Nasdaq:ROI,0,2021-04-01
1437557,NYSE MKT:LLEX,0,2021-04-01
1437578,NYSE:BFAM,163.45,2021-04-01
1437925,Nasdaq:GMGI,5.5,2021-04-01
1437958,Nasdaq:CCB,27.8,2021-04-01
1438133,Nasdaq:TNDM,90.29,2021-04-01
1438231,Nasdaq:DMRC,35.66,2021-04-01
1438236,NYSE:AVIV,0,2021-04-01
1438423,Nasdaq:MRAM,6.7,2021-04-01
1438533,Nasdaq:TVTX,26.24,2021-04-01
1438569,Nasdaq:GRFS,16,2021-04-01
1438644,,0,2021-04-01
1438731,,0,2021-04-01
1438893,NYSE:GNT,5,2021-04-01
1439095,NYSE:MRC,9.24,2021-04-01
1439124,NYSE:EBR,5.96,2021-04-01
1439199,NYSE:CTP,0,2021-04-01
1439222,Nasdaq:AGIO,52.82,2021-04-01
1439288,NYSE:ZWS,24.39,2021-04-01
1439404,NASDAQ:ZNGA,0,2021-04-01
1439567,,0,2021-04-01
1439725,Nasdaq:BDSX,21.4,2021-04-01
1440024,OTC:RRTS,0,2021-04-01
1440512,Nasdaq:BZFD,40.12,2021-04-01
1440913,,0,2021-04-01
1440972,NYSE:LAAC,6.58,2021-04-01
1441236,NYSE:CLW,37.99,2021-04-01
1441683,Nasdaq:APPN,160.09,2021-04-01
1441693,NASDAQ:MBII,0,2021-04-01
1441816,Nasdaq:MDB,309.77,2021-04-01
1441849,,0,2021-04-01
1442145,Nasdaq:VRSK,174.82,2021-04-01
1442236,Nasdaq:QRHC,4.06,2021-04-01
1442596,NYSE:YOKU,0,2021-04-01
1442620,Nasdaq:RCON,91.26,2021-04-01
1442626,AMEX:BRG,0,2021-04-01
1442836,Nasdaq:MRSN,17.44,2021-04-01
1443242,,0,2021-04-01
1443611,BATS:SINGD,0,2021-04-01
1443646,NYSE:BAH,79.83,2021-04-01
1443669,NYSE:PRLB,126,2021-04-01
1443799,NASDAQ:GNRT,0,2021-04-01
1444192,Nasdaq:ACST,34.08,2021-04-01
1444275,NASDAQ:BOLD,0,2021-04-01
1444363,NYSE:GCAP,0,2021-04-01
1444380,NYSE:NVRO,144.85,2021-04-01
1444406,NYSE:EC,13.36,2021-04-01
1444598,NYSE:EM,0,2021-04-01
1444663,NASDAQ:IMDZ,0,2021-04-01
1444677,NASDAQ:FTLK,0,2021-04-01
1444706,NASDAQ:XRDC,0,2021-04-01
1445283,NASDAQ:KA,137.2,2021-04-01
1445293,NYSE:ONE,0,2021-04-01
1445305,NYSE:WK,94.86,2021-04-01
1445356,NASDAQ:MGRP,0,2021-04-01
1445504,BATS:RSBT,0,2021-04-01
1445918,,0,2021-04-01
1445930,NYSE:KB,45.43,2021-04-01
1446159,Nasdaq:POAI,28.4,2021-04-01
1446847,Nasdaq:IRWD,11.52,2021-04-01
1447028,Nasdaq:ABUS,3.56,2021-04-01
1447051,Nasdaq:TBNK,27.03,2021-04-01
1447362,Nasdaq:CSTL,66.64,2021-04-01
1447382,NASDAQ:ORIG,0,2021-04-01
1447599,NYSE:FIT,0,2021-04-01
1447669,NYSE:TWLO,359.8,2021-04-01
1448056,NYSE:NEWR,0,2021-04-01
1448301,NASDAQ:ANCB,0,2021-04-01
1448397,Nasdaq:SHIP,0,2021-04-01
1448403,,0,2021-04-01
1448431,Nasdaq:OPRX,54.27,2021-04-01
1448893,NYSE:ESNT,42.79,2021-04-01
1449133,,0,2021-04-01
1449278,NASDAQ:TUBE,0,2021-04-01
1449488,NASDAQ:CCLP,0,2021-04-01
1449792,Nasdaq:PPSI,5.35,2021-04-01
1449801,NASDAQ:CHOP,0,2021-04-01
1449877,NYSE:PZE,0,2021-04-01
1450390,,0,2021-04-01
1450445,NYSE:NUW,16.28,2021-04-01
1450501,,0,2021-04-01
1450704,Nasdaq:VIVK,14.1,2021-04-01
1450922,NYSE:SIVR,0,2021-04-01
1450923,NYSE:SGOL,0,2021-04-01
1451505,NYSE:RIG,3.63,2021-04-01
1451809,Nasdaq:SITM,107.96,2021-04-01
1451951,,0,2021-04-01
1452217,NASDAQ:TPCG,0,2021-04-01
1452384,NASDAQ:HAWKQ,0,2021-04-01
1452575,NYSE:MJN,0,2021-04-01
1452751,NYSE:NMBL,0,2021-04-01
1452814,,0,2021-04-01
1452857,NYSE:SPLP,14.1,2021-04-01
1452899,NASDAQ:RIVE,0,2021-04-01
1452937,,0,2021-04-01
1453015,Nasdaq:BLDP,25.45,2021-04-01
1453176,Nasdaq:HZNP,0,2021-04-01
1453593,AMEX:XTNT,0,2021-04-01
1453687,Nasdaq:RNAC,140.25,2021-04-01
1453820,,0,2021-04-01
1454021,NYSE:MTT,0,2021-04-01
1454124,,0,2021-04-01
1454189,,0,2021-04-01
1454389,NYSE:SGM,0,2021-04-01
1454741,NYSE:EOT,22.56,2021-04-01
1454789,Nasdaq:ATXS,20.04,2021-04-01
1454978,NYSE:NPN,0,2021-04-01
1454979,NYSE:NCB,0,2021-04-01
1454980,NYSE:NJV,0,2021-04-01
1454981,NYSE:NYV,0,2021-04-01
1455684,Nasdaq:TPIC,51.48,2021-04-01
1455863,NYSE:COLD,37.21,2021-04-01
1455886,NYSE:PPP,0,2021-04-01
1456346,NYSE:FNV,123.44,2021-04-01
1456772,Nasdaq:OPI,27.63,2021-04-01
1457543,NYSE:CFN,0,2021-04-01
1457612,NASDAQ:GNCA,0,2021-04-01
1458412,Nasdaq:CFB,14.03,2021-04-01
1458696,NASDAQ:CYOU,0,2021-04-01
1458962,NASDAQ:MB,0,2021-04-01
1459200,Nasdaq:ALRM,87.44,2021-04-01
1459266,NASDAQ:ZSPH,0,2021-04-01
1459417,Nasdaq:TWOU,1146.6,2021-04-01
1459450,,0,2021-04-01
1459839,Nasdaq:SIBN,34.02,2021-04-01
1459862,NYSE:PALL,0,2021-04-01
1460198,,0,2021-04-01
1460235,NYSE:PPLT,0,2021-04-01
1460329,Nasdaq:FLNT,27.9,2021-04-01
1460602,Nasdaq:ORGS,7.08,2021-04-01
1460702,Nasdaq:QLGN,30.6,2021-04-01
1461119,NYSE MKT:CRHM,0,2021-04-01
1461640,NASDAQ:HMTA,0,2021-04-01
1461755,NASDAQ:ACBI,0,2021-04-01
1461993,NASDAQ:CEMP,0,2021-04-01
1462120,NYSE:LOB,65.17,2021-04-01
1462223,Nasdaq:RCRT,121.88,2021-04-01
1462370,NYSE:STEM,28.9,2021-04-01
1462418,Nasdaq:ASPS,8.69,2021-04-01
1462586,NYSE:IGI,20.95,2021-04-01
1462633,,0,2021-04-01
1463101,Nasdaq:ENPH,161.11,2021-04-01
1463172,NYSE:ZEN,0,2021-04-01
1463258,NASDAQ:REGI,0,2021-04-01
1463361,Nasdaq:UBX,68.3,2021-04-01
1463398,,0,2021-04-01
1463471,NASDAQ:MNEL,0,2021-04-01
1463729,NASDAQ:RCPT,0,2021-04-01
1463959,NASDAQ:DSKX,0,2021-04-01
1463972,Nasdaq:VUZI,27.63,2021-04-01
1464343,Nasdaq:ATLC,30.62,2021-04-01
1464423,NYSE:PMT,19.55,2021-04-01
1464591,NYSE:GPRK,15.53,2021-04-01
1464790,Nasdaq:RILY,56.58,2021-04-01
1464963,Nasdaq:FCRD,0,2021-04-01
1465112,NASDAQ:DTV_1,0,2021-04-01
1465128,NYSE:STWD,24.97,2021-04-01
1465317,,0,2021-04-01
1465740,NYSE:TWO,29.96,2021-04-01
1465763,NYSE:MIR,10.97,2021-04-01
1465885,NYSE:WMC,0,2021-04-01
1466026,Nasdaq:MSBI,27.75,2021-04-01
1466085,NYSE:IRT,14.59,2021-04-01
1466258,NYSE:TT,164.3,2021-04-01
1466292,NASDAQ:BVA,0,2021-04-01
1466301,NASDAQ:CLVS,0,2021-04-01
1466538,Nasdaq:COWN,0,2021-04-01
1466593,Nasdaq:OTTR,45.32,2021-04-01
1466815,NASDAQ:ABCD,0,2021-04-01
1467019,NYSE:THI,0,2021-04-01
1467027,NYSE:CXS,0,2021-04-01
1467076,NYSE:CLNY1,0,2021-04-01
1467373,NYSE:ACN,265.2,2021-04-01
1467623,Nasdaq:DBX,27.32,2021-04-01
1467652,NASDAQ:NEOS,0,2021-04-01
1467760,NYSE:ARI,14.47,2021-04-01
1467761,Nasdaq:MINM,80.5,2021-04-01
1467808,OTC:CORBF,0,2021-04-01
1467858,NYSE:GM,58.1,2021-04-01
1467933,,0,2021-04-01
1468079,NYSE:AAV,0,2021-04-01
1468091,Nasdaq:VEON,45,2021-04-01
1468174,NYSE:H,85.52,2021-04-01
1468328,Nasdaq:ADUS,109.52,2021-04-01
1468516,NYSE:AOL,0,2021-04-01
1468666,Nasdaq:SCWX,13.65,2021-04-01
1468748,NASDAQ:KOD,131.14,2021-04-01
1468780,,0,2021-04-01
1468944,NYSE MKT:CNR,0,2021-04-01
1469038,NYSE:VR,0,2021-04-01
1469134,NASDAQ:FCFP,0,2021-04-01
1469367,Nasdaq:RUN,57.38,2021-04-01
1469372,NYSE:MSGE,98.08,2021-04-01
1469392,NYSE:NEV,0,2021-04-01
1469395,NYSE:PAM,14.87,2021-04-01
1469433,NASDAQ:ACOM,0,2021-04-01
1469443,Nasdaq:RKDA,0,2021-04-01
1469510,NYSE:REN,0,2021-04-01
1469606,,0,2021-04-01
1470099,NASDAQ:MOBL,0,2021-04-01
1470157,NASDAQ:GAME,41.04,2021-04-01
1470205,NASDAQ:ICBK,0,2021-04-01
1470215,NASDAQ:TW,73.68,2021-04-01
1470683,Nasdaq:AEHL,138,2021-04-01
1470699,,0,2021-04-01
1470795,NASDAQ:OABC,0,2021-04-01
1471055,NYSE:BSBR,6.95,2021-04-01
1471088,,0,2021-04-01
1471256,,0,2021-04-01
1471261,NYSE:CIE,0,2021-04-01
1471265,Nasdaq:NWBI,14.65,2021-04-01
1471420,NYSE:STK,30.72,2021-04-01
1471458,NASDAQ:RUE,0,2021-04-01
1471727,AMEX:BTTR,0,2021-04-01
1471824,NYSE:CANE,0,2021-04-01
1472012,Nasdaq:IMNM,37.41,2021-04-01
1472072,NYSE:CCM,3.48,2021-04-01
1472091,Nasdaq:PDSB,5.35,2021-04-01
1472093,NASDAQ:AFCB,0,2021-04-01
1472215,NYSE:JLS,20.52,2021-04-01
1472341,NYSE:GDO,17.61,2021-04-01
1472343,NASDAQ:ROKA,0,2021-04-01
1472353,,0,2021-04-01
1472494,NYSE:BNO,0,2021-04-01
1472787,NYSE:FAF,53.51,2021-04-01
1473061,,0,2021-04-01
1473078,NYSE:CHSP,0,2021-04-01
1473334,Nasdaq:NVFY,18.15,2021-04-01
1473844,NYSE:STEL,30.45,2021-04-01
1474042,NYSE:BALT,0,2021-04-01
1474098,NYSE:PEB,24.63,2021-04-01
1474167,Nasdaq:COSM,145,2021-04-01
1474432,NYSE:PSTG,23.07,2021-04-01
1474464,NYSE:NYRT,0,2021-04-01
1474547,NYSE:TASIF,0,2021-04-01
1474627,Nasdaq:NEGG,9.61,2021-04-01
1474735,NYSE:GNRC,313.73,2021-04-01
1474777,NYSE:AFCO,0,2021-04-01
1474903,NYSE:BGSF,14,2021-04-01
1474904,NASDAQ:FCBP,0,2021-04-01
1474952,,0,2021-04-01
1475115,NYSE:EB,23.79,2021-04-01
1475260,NYSE:CVE,7.82,2021-04-01
1475274,NASDAQ:SALE,0,2021-04-01
1475348,Nasdaq:LBC,0,2021-04-01
1475422,,0,2021-04-01
1475841,NYSE:NBHC,40.29,2021-04-01
1475922,NYSE:PRI,147.09,2021-04-01
1476034,NYSE:MCB,50.25,2021-04-01
1476045,NYSE:CLDT,13.86,2021-04-01
1476150,NYSE:TRNO,57.74,2021-04-01
1476170,NASDAQ:UNISQ,0,2021-04-01
1476246,,0,2021-04-01
1476264,NASDAQ:WFBI,0,2021-04-01
1476651,NYSE:FCB,0,2021-04-01
1476719,,0,2021-04-01
1476765,Nasdaq:GBDC,14.94,2021-04-01
1476963,AMEX:NHWK,0,2021-04-01
1477032,,0,2021-04-01
1477049,NYSE:PHYS,0,2021-04-01
1477081,Nasdaq:KGEI,0.74,2021-04-01
1477156,NYSE:CHC,0,2021-04-01
1477200,NASDAQ:FUEL,0,2021-04-01
1477246,Nasdaq:SANW,3.8,2021-04-01
1477294,NYSE:ST,62.28,2021-04-01
1477324,,0,2021-04-01
1477333,NYSE:NET,72.76,2021-04-01
1477425,NYSE:SEND,0,2021-04-01
1477449,NYSE:TDOC,197.28,2021-04-01
1477598,,0,2021-04-01
1477641,NYSE:DQ,80.47,2021-04-01
1477720,NYSE:ASAN,29.95,2021-04-01
1477845,NYSE:ANVS,35.5,2021-04-01
1478085,,0,2021-04-01
1478102,NYSE:DMO,14.77,2021-04-01
1478121,NYSE MKT:PFNX,0,2021-04-01
1478242,NYSE:IQV,189.73,2021-04-01
1478320,Nasdaq:ADPT,42.9,2021-04-01
1478454,Nasdaq:EBMT,24.82,2021-04-01
1478484,NASDAQ:ZU,0,2021-04-01
1478725,,0,2021-04-01
1478888,NYSE:NBB,22.03,2021-04-01
1478950,NYSE:EXL,0,2021-04-01
1479094,NYSE:STAG,33.26,2021-04-01
1479238,NYSE:JMT,0,2021-04-01
1479247,NYSE:CPER,0,2021-04-01
1479290,Nasdaq:RVNC,29.14,2021-04-01
1479365,Nasdaq:KA,137.2,2021-04-01
1479419,Nasdaq:KALA,404.5,2021-04-01
1479426,,0,2021-04-01
1479509,,0,2021-04-01
1479615,Nasdaq:SLN,23.52,2021-04-01
1479681,Nasdaq:NUTX,0,2021-04-01
1479750,NASDAQ:CBF,0,2021-04-01
1479920,,0,2021-04-01
1480999,NYSE:EXD,0,2021-04-01
1481241,Nasdaq:PSHG,86.85,2021-04-01
1481506,NYSE:PNG,0,2021-04-01
1481512,NASDAQ:RARX,0,2021-04-01
1481513,NYSE:JKS,45.08,2021-04-01
1481582,NYSE:RYI,17.02,2021-04-01
1481646,Nasdaq:ACCD,42.98,2021-04-01
1481792,NYSE:QUAD,4.62,2021-04-01
1481832,NYSE MKT:APTS,0,2021-04-01
1482080,NASDAQ:ICEL,0,2021-04-01
1482278,NASDAQ:EMON,0,2021-04-01
1482361,,0,2021-04-01
1482512,NYSE:HPP,27.33,2021-04-01
1482541,Nasdaq:CEAD,188.82,2021-04-01
1483096,NASDAQ:ACMP,0,2021-04-01
1483386,NYSE:GLTR,0,2021-04-01
1483405,NYSE:BXE,0,2021-04-01
1483510,NYSE:EXPR,0,2021-04-01
1483830,NYSE:NKA,0,2021-04-01
1483934,NYSE:SBBA,25,2021-04-01
1483994,Nasdaq:HTHT,59.22,2021-04-01
1484478,,0,2021-04-01
1484504,NYSE:GIMO,0,2021-04-01
1484565,Nasdaq:SLNO,22.5,2021-04-01
1484612,Nasdaq:OM,51.19,2021-04-01
1484769,NYSE:FUBO,31.53,2021-04-01
1484778,Nasdaq:TDUP,0,2021-04-01
1484928,NASDAQ:PSTB,0,2021-04-01
1485003,Nasdaq:CARM,0,2021-04-01
1485469,NYSE:TOWR,0,2021-04-01
1485487,NASDAQ:CHRM,0,2021-04-01
1485527,NASDAQ:COBK,0,2021-04-01
1485538,NASDAQ:OSN,0,2021-04-01
1485933,,0,2021-04-01
1485964,NASDAQ:PEOP,0,2021-04-01
1486159,Nasdaq:CHRD,63.83,2021-04-01
1486221,BATS:IEME,0,2021-04-01
1486298,NYSE:BSL,15.29,2021-04-01
1486299,NASDAQ:BIQI,0,2021-04-01
1486957,NYSE:BWXT,64.56,2021-04-01
1487052,NASDAQ:LTXB,0,2021-04-01
1487101,NASDAQ:KEYW,0,2021-04-01
1487197,Nasdaq:BRFH,5.46,2021-04-01
1487295,NYSE:CIS,0,2021-04-01
1487371,NASDAQ:GNMK,0,2021-04-01
1487428,Nasdaq:HRZN,14.12,2021-04-01
1487610,AMEX:NHS,0,2021-04-01
1487712,NYSE:AL,48.49,2021-04-01
1487782,NASDAQ:RVEN,0,2021-04-01
1487798,NYSE:ECT,0,2021-04-01
1487811,NYSE:ALLYPRA,0,2021-04-01
1487839,Nasdaq:LKCO,51.9,2021-04-01
1487843,NASDAQ:YERR,0,2021-04-01
1487906,NASDAQ:DGLT,0,2021-04-01
1487918,Nasdaq:OFS,8.75,2021-04-01
1487952,NYSE:VPG,31.35,2021-04-01
1487990,NYSE:ARX,0,2021-04-01
1488039,Nasdaq:ATOS,2.5,2021-04-01
1488075,NYSE:IL,0,2021-04-01
1488139,NYSE:AMRC,45.01,2021-04-01
1488613,NASDAQ:FMI,0,2021-04-01
1488775,NYSE:CEM,23.29,2021-04-01
1488813,NYSE:CUBB,31.56,2021-04-01
1488917,AMEX:ELMD,0,2021-04-01
1489096,NYSE:THR,19.4,2021-04-01
1489136,NYSE:SEMG,0,2021-04-01
1489137,NASDAQ:MCP,0,2021-04-01
1489256,,0,2021-04-01
1489393,NYSE:LYB,106,2021-04-01
1489895,,0,2021-04-01
1489902,,0,2021-04-01
1489979,NASDAQ:TFM,0,2021-04-01
1490013,NASDAQ:FULLL,0,2021-04-01
1490165,NASDAQ:EAC,0,2021-04-01
1490186,NASDAQ:DHXM,0,2021-04-01
1490281,Nasdaq:GRPN,52.4,2021-04-01
1490286,NYSE:NTG,25.41,2021-04-01
1490349,Nasdaq:PFX,33.25,2021-04-01
1490366,,0,2021-04-01
1490412,NASDAQ:VELTF,0,2021-04-01
1490636,,0,2021-04-01
1490660,NASDAQ:MKTO,0,2021-04-01
1490892,NYSE:COR,116.35,2021-04-01
1490906,Nasdaq:CFFN,13.34,2021-04-01
1490930,NYSE:DDMGQ,0,2021-04-01
1490978,Nasdaq:SDGR,81.28,2021-04-01
1490983,NYSE:CCG,0,2021-04-01
1491419,Nasdaq:LVO,5.31,2021-04-01
1491487,,0,2021-04-01
1491501,,0,2021-04-01
1491576,NASDAQ:TSRO,0,2021-04-01
1491863,NYSE:BMS,0,2021-04-01
1492074,Nasdaq:ABCM,0,2021-04-01
1492165,Nasdaq:PFBC,63.96,2021-04-01
1492194,,0,2021-04-01
1492195,,0,2021-04-01
1492261,,0,2021-04-01
1492298,Nasdaq:SBRA,17.86,2021-04-01
1492422,Nasdaq:APLS,43,2021-04-01
1492633,NYSE:NLSN,26.18,2021-04-01
1492658,NASDAQ:WMGI,0,2021-04-01
1492674,Nasdaq:TTOO,8900,2021-04-01
1492691,NYSE:KNX,45.24,2021-04-01
1492739,Nasdaq:PTRA,0,2021-04-01
1492832,NYSE:EQU,0,2021-04-01
1492915,NASDAQ:STND,0,2021-04-01
1492966,NYSE:NORD,0,2021-04-01
1493006,,0,2021-04-01
1493182,NASDAQ:SPBC,0,2021-04-01
1493491,NASDAQ:HBOS,0,2021-04-01
1493523,NYSE:NBD,0,2021-04-01
1493566,NASDAQ:OTIC,0,2021-04-01
1493594,Nasdaq:MTSI,58.66,2021-04-01
1493637,NASDAQ:RDA,0,2021-04-01
1493639,NASDAQ:PACT,0,2021-04-01
1493683,NYSE:BBN,23.97,2021-04-01
1493761,Nasdaq:HEAR,28.66,2021-04-01
1494259,Nasdaq:CARG,25.02,2021-04-01
1494319,NYSE:UNVR,0,2021-04-01
1494448,,0,2021-04-01
1494530,NYSE:FSD,14.86,2021-04-01
1494538,NYSE:CCT,0,2021-04-01
1494558,AMEX:AMBO,0,2021-04-01
1494582,NYSE:BOC,38.9,2021-04-01
1494650,Nasdaq:OPTN,3.52,2021-04-01
1494728,NYSE:PSLV,0,2021-04-01
1494809,,0,2021-04-01
1494891,Nasdaq:SRTS,4.39,2021-04-01
1494904,NYSE:GBLI,29.65,2021-04-01
1495153,Nasdaq:MMYT,35.04,2021-04-01
1495222,Nasdaq:OXLC,25.07,2021-04-01
1495231,Nasdaq:IZEA,18.12,2021-04-01
1495240,Nasdaq:LAND,26.02,2021-04-01
1495320,Nasdaq:VRA,10.58,2021-04-01
1495479,NASDAQ:BBRG,0,2021-04-01
1495660,NYSE:KH,0,2021-04-01
1495825,NYSE:GBAB,22.9,2021-04-01
1495925,NYSE:FRF,0,2021-04-01
1495932,Nasdaq:EXPI,51.19,2021-04-01
1496048,NASDAQ:BPYUP,0,2021-04-01
1496099,Nasdaq:NMFC,12.6,2021-04-01
1496252,BATS:HEUS,32.75,2021-04-01
1496292,NYSE:IHD,8.05,2021-04-01
1496323,Nasdaq:IGMS,95.12,2021-04-01
1496371,NASDAQ:MOKO,0,2021-04-01
1496443,Nasdaq:PAYS,4.34,2021-04-01
1496623,,0,2021-04-01
1496631,NASDAQ:NBCB,0,2021-04-01
1496671,Nasdaq:CALA,0,2021-04-01
1496749,NYSE:HEQ,11.99,2021-04-01
1497186,NYSE:HYI,15.3,2021-04-01
1497253,Nasdaq:ONVO,10.73,2021-04-01
1497270,,0,2021-04-01
1497275,NASDAQ:STBZ,0,2021-04-01
1497504,NASDAQ:DPRX,0,2021-04-01
1497645,NYSE:INN,10.44,2021-04-01
1497770,NYSE:WD,99.88,2021-04-01
1497862,,0,2021-04-01
1498021,NYSE:EXAM,0,2021-04-01
1498068,NYSE:ARA,0,2021-04-01
1498233,Nasdaq:CPTN,0,2021-04-01
1498382,Nasdaq:KTRA,101,2021-04-01
1498403,Nasdaq:BLRX,3.04,2021-04-01
1498576,,0,2021-04-01
1498612,NYSE:PSF,27.2,2021-04-01
1498710,NYSE:SAVE,37.4,2021-04-01
1498828,NYSE:HHC,0,2021-04-01
1499361,,0,2021-04-01
1499422,Nasdaq:RBB,20.47,2021-04-01
1499453,NASDAQ:STXB,0,2021-04-01
1499470,NYSE:SHP,0,2021-04-01
1499494,AMEX:DXF,0,2021-04-01
1499505,NYSE:AGRO,8.58,2021-04-01
1499506,,0,2021-04-01
1499543,NYSE:NOAH,45.89,2021-04-01
1499599,,0,2021-04-01
1499619,NYSE:XUE,0,2021-04-01
1499620,NYSE:TAL,65.02,2021-04-01
1499673,,0,2021-04-01
1499717,Nasdaq:STAF,53.56,2021-04-01
1499735,,0,2021-04-01
1499744,NYSE:DANG,0,2021-04-01
1499780,Nasdaq:GLBS,5.02,2021-04-01
1499781,NYSE:BITA,0,2021-04-01
1499807,NASDAQ:KTWO,0,2021-04-01
1499832,NYSE:TSQ,11.87,2021-04-01
1499849,NYSE:LND,4.26,2021-04-01
1499934,,0,2021-04-01
1499961,Nasdaq:MULN,291825,2021-04-01
1500096,NYSE:KMF,0,2021-04-01
1500108,,0,2021-04-01
1500198,Nasdaq:NMTC,8.49,2021-04-01
1500217,NYSE:AAT,32.97,2021-04-01
1500252,NASDAQ:MOBI,0,2021-04-01
1500308,NYSE:ISS,0,2021-04-01
1500375,Nasdaq:HFBL,15.95,2021-04-01
1500435,Nasdaq:GPRO,13.37,2021-04-01
1500689,NYSE:MY,0,2021-04-01
1500836,NASDAQ:WBKC,0,2021-04-01
1500837,,0,2021-04-01
1500866,NYSE:INXN,0,2021-04-01
1500881,NYSE MKT:EU,0,2021-04-01
1501072,NYSE:RIV,17.28,2021-04-01
1501078,Nasdaq:OFED,0,2021-04-01
1501103,NYSE:EDF,8.71,2021-04-01
1501134,NYSE:NVTA,0,2021-04-01
1501176,,0,2021-04-01
1501257,,0,2021-04-01
1501364,NASDAQ:RCKB,0,2021-04-01
1501570,Nasdaq:VBTX,32.53,2021-04-01
1501585,NYSE:HII,196.07,2021-04-01
1501697,NASDAQ:XFOR,10.28,2021-04-01
1501720,NYSE:AFGC,26.45,2021-04-01
1501756,Nasdaq:ADVM,108.3,2021-04-01
1501775,NASDAQ:MCOX,0,2021-04-01
1501845,,0,2021-04-01
1501989,Nasdaq:CTMX,8.52,2021-04-01
1502012,NYSE:QRE,0,2021-04-01
1502034,NYSE:GNC,0,2021-04-01
