CIK,"('exchange_and_symbol', 'variation_0')",market_cap_at_prediction_date
1034760,AMEX:WYY,34579523
1034764,,
1034842,Nasdaq:RIGL,455213640
1034867,,
1034957,Nasdaq:CRESW,267267021
1035002,NYSE:VLO,28025520000
1035092,Nasdaq:SHBI,336212600
1035201,NYSE:CWT,3713016449
1035267,Nasdaq:ISRG,118641946900
1035271,,
1035354,Nasdaq:ELOX,58431706
1035443,NYSE:ARE,31604176310
1035632,,
1035656,,
1035700,,
1035748,NASDAQ:CALD,
1035770,,
1035975,,
1035976,Nasdaq:FNCB,183014013
1035983,NYSE:FIX,3384964960
1035985,,
1036044,Nasdaq:INVE,476949000
1036070,NASDAQ:STEL,
1036141,NASDAQ:CORV,
1036188,NASDAQ:QADA,
1036262,AMEX:INTT,122094410
1036290,,
1036296,,
1036419,,
1036425,,
1036584,,
1036848,AMEX:MPU,
1036960,NASDAQ:FCS,
1037016,NASDAQ:NIHD,
1037038,NYSE:RL,7971480000
1037067,,
1037271,,
1037330,,
1037390,Nasdaq:INDT,749456000
1037540,NYSE:BXP,17398982040
1037628,,
1037643,NASDAQ:PRTK,217385595
1037646,NYSE:MTD,35615210524
1037676,NYSE:ARCH,1334486400
1037737,,
1037760,NASDAQ:CPHD,
1037827,,
1037834,,
1037868,NYSE:AME,32160618120
1037962,NYSE:CGG,482490600
1037976,NYSE:JLL,12054762630
1038074,Nasdaq:SLAB,7642984750
1038083,,
1038133,NASDAQ:HSKA,1718066880
1038143,NYSE:ORAN,27650235578
1038186,NYSE:MHN,443781891
1038190,NYSE:MUH,
1038205,NASDAQ:OZRK,
1038280,NYSE:TUC,
1038357,NYSE:PXD,42126600000
1038523,NASDAQ:TANNZ,1024500400
1038572,NYSE:CBD,1065806280
1038683,Nasdaq:RYAAY,22791660000
1038773,NYSE:SMBK,406443215
1039065,Nasdaq:OSIS,1594126636
1039151,NASDAQ:KNDL,
1039171,NYSE:NTL,
1039198,,
1039208,,
1039280,Nasdaq:NTWK,46377050
1039387,,
1039399,Nasdaq:FORM,3206237800
1039446,,
1039454,NASDAQ:ISBC,
1039684,NYSE:OKE,25248220020
1039759,,
1039765,NYSE:ING,50444211101
1039828,NYSE:AEL,3320920889
1039889,,
1040022,,
1040130,Nasdaq:PETS,526418400
1040161,Nasdaq:PXLW,234489200
1040240,NYSE MKT:IPB,
1040416,,
1040470,Nasdaq:AEHR,413275980
1040570,NASDAQ:GEOY,
1040593,NASDAQ:CRZO,
1040666,,
1040719,NYSE:DHCPQ,
1040799,,
1040829,NYSE:RHP,4444494780
1040850,,
1040853,,
1040896,Nasdaq:IDN,95174292
1040956,,
1040971,NYSE:SLG,4709672766
1040973,NASDAQ:MBAY,
1041024,Nasdaq:RMTI,36624231
1041061,NYSE:YUM,38550010000
1041130,NYSE:DIA,28375704190
1041177,,
1041179,NASDAQ:PBIX,
1041255,,
1041318,,
1041368,Nasdaq:RVSB,167575942
1041379,NASDAQ:PLKI,
1041429,NASDAQ:ANNB,
1041514,Nasdaq:LSAK,301809550
1041550,NASDAQ:HFBC,
1041623,,
1041652,,
1041657,Nasdaq:UONE,238621628
1041668,NYSE:ZNH,9114849520
1041792,NYSE:ELP,14667928100
1041803,Nasdaq:PSMT,2134344400
1041859,Nasdaq:PLCE,1050108180
1041934,Nasdaq:EDAP,188079684
1041954,,
1041970,,
1042046,NYSE:AFG,11241710000
1042068,,
1042074,Nasdaq:CBAY,246411885
1042091,,
1042134,NASDAQ:CHRD,
1042162,,
1042185,,
1042187,Nasdaq:CTIB,7054076.51
1042282,,
1042291,,
1042323,,
1042431,,
1042521,,
1042729,Nasdaq:MBWM,531630429
1042776,NYSE:PDM,2141534492
1042799,,
1042810,NYSE:EQY,
1042893,NYSE:DRQ,674503060
1043000,NYSE:SNDA,73617500
1043082,,
1043134,,
1043186,Nasdaq:SLNG,75311849
1043219,NYSE:NLY,11327736204
1043236,,
1043277,Nasdaq:CHRW,13132561000
1043310,NASDAQ:STGC,
1043337,NYSE:SRI,517502590
1043509,NYSE:SAH,1935036000
1043533,NYSE:ABVT,
1043604,NYSE:JNPR,10697415999
1043639,,
1043769,,
1043892,,
1043961,NASDAQ:PRPO,35233988
1044391,,
1044435,,
1044577,NASDAQ:CPSL,
1044777,Nasdaq:OSPN,625803880
1044865,,
1044942,,
1045080,NASDAQ:LTRY,
1045126,NYSE:MUC,543431508
1045280,,
1045425,NYSE:RFT,
1045450,NYSE:EPR,3301188780
1045520,NYSE:CM,50453647545
1045597,,
1045598,,
1045609,NYSE:PLD,119338059725
1045739,,
1045742,Nasdaq:LIVE,11121009
1045769,NYSE:HYC,
1045810,Nasdaq:NVDA,691866240000
1045828,,
1045829,NYSE:VHS,
1045986,Nasdaq:FORTY,1769015200
1046025,Nasdaq:HFWA,812066224
1046050,Nasdaq:TSBK,224778175
1046102,NYSE:RBA,6627772182
1046131,,
1046179,NYSE:TSM,596087585899
1046191,,
1046203,NASDAQ:GFED,134952820.2
1046207,,
1046257,NYSE:INGR,6255152000
1046311,NYSE:CHH,7813423110
1046327,NASDAQ:RNWK,46663809.04
1046558,,
1046568,Nasdaq:PRDO,799997500
1046578,,
1046587,NASDAQ:PEDE,
1046607,,
1046692,,
1046832,,
1046880,,
1046995,NYSE MKT:EMAN,94187690
1047040,NASDAQ:BITE,42584544
1047073,,
1047113,,
1047127,Nasdaq:AMKR,5317692590
1047170,NASDAQ:EVBS,
1047188,,
1047202,,
1047262,,
1047335,AMEX:NHC,1009895570
1047340,NYSE:FDP,1278445877
1047406,,
1047427,,
1047459,NYSE:PPX,
1047537,,
1047600,,
1047699,NYSE:KG,
1047714,,
1047716,NYSE:LFL,
1047747,,
1047862,NYSE:ED,29279536000
1047884,NYSE:ANH,
1048044,,
1048064,NYSE:YZC,
1048135,,
1048142,,
1048268,Nasdaq:IESC,1004509560
1048286,Nasdaq:MAR,49035168000
1048477,Nasdaq:BMRN,15949007060
1048611,,
1048685,,
1048693,,
1048695,Nasdaq:FFIV,14003326800
1048740,,
1048767,,
1048796,,
1048911,NYSE:FDX,64088550000
1049049,,
1049129,,
1049210,,
1049480,,
1049502,Nasdaq:MKSI,8656250000
1049505,NYSE:UDWKQ,
1049521,Nasdaq:MRCY,2765451200
1049535,,
1049606,AMEX:CIX,283776000
1049659,NYSE:SID,5474274911
1049758,,
1049782,Nasdaq:BRKL,1189896226
1049889,,
1049897,,
1049984,,
1050007,,
1050025,,
1050080,,
1050132,,
1050140,Nasdaq:DSGX,6476346720
1050167,,
1050180,,
1050372,,
1050377,Nasdaq:CNXN,1121027460
1050441,Nasdaq:EGBN,1743705600
1050446,Nasdaq:MSTR,5474827800
1050504,,
1050550,,
1050686,,
1050690,,
1050692,,
1050743,Nasdaq:PGC,648209425
1050776,,
1050797,Nasdaq:COLM,5993468380
1050808,,
1050825,NYSE:SCS,1268010000
1050891,,
1050894,,
1050915,NYSE:PWR,15350060240
1050992,,
1050996,,
1051000,,
1051003,NYSE:DSU,543260469
1051004,NYSE:MUC,642819611
1051009,,
1051067,,
1051114,,
1051118,,
1051251,,
1051285,,
1051343,Nasdaq:CWBC,116424000
1051357,,
1051379,,
1051381,,
1051430,,
1051431,,
1051470,NYSE:CCI,87320160000
1051490,,
1051512,NYSE:TDS,2233300000
1051514,Nasdaq:SSKN,40494685
1051556,,
1051591,,
1051627,Nasdaq:AXTI,337404640
1051741,NASDAQ:FNFG,
1051825,,
1051848,,
1051871,,
1051904,,
1051964,,
1052100,NYSE:WDR,
1052102,,
1052196,,
1052245,,
1052246,,
1052257,NYSE MKT:ZTM,
1052262,,
1052274,,
1052327,,
1052357,,
1052439,,
1052489,,
1052547,,
1052593,,
1052595,NYSE:RLH,
1052637,,
1052648,NASDAQ:CNXCV,
1052667,,
1052752,NYSE:GTY,1418289600
1052773,,
1052837,,
1052914,,
1052958,,
1052994,,
1053008,NASDAQ:JST,
1053092,NASDAQ:GLDI,0
1053148,,
1053178,,
1053256,NYSE:TRTN,3744640320
1053270,NASDAQ:STXSW,
1053352,Nasdaq:HTBK,689813970
1053374,NASDAQ:IPAS,
1053384,,
1053507,NYSE:AMT,126839086919
1053532,NYSE:LHO,
1053584,Nasdaq:MCBC,295848848
1053650,NYSE:OME,
1053691,Nasdaq:CRVO,153212040
1053706,Nasdaq:CRAI,659310860
1053947,NYSE:GMK,
1053988,NYSE:MUJ,470209426
1054000,,
1054056,,
1054070,,
1054131,,
1054183,,
1054298,,
1054303,,
1054374,NASDAQ:BRCM,
1054396,,
1054422,,
1054538,,
1054579,NASDAQ:HAST,
1054588,,
1054709,,
1054721,Nasdaq:BSQR,34116180
1054748,,
1054833,NYSE:CVH,
1054836,,
1054853,,
1054905,Nasdaq:IOSP,2120874350
1055160,NYSE:MFA,1952818560
1055231,,
1055246,,
1055286,,
1055454,,
1055455,,
1055458,,
1055616,NYSE MKT:BGD,
1055617,NYSE:MWG,
1055684,,
1055726,Nasdaq:INO,1311451150
1055870,,
1056086,,
1056087,NYSE:MNI,
1056093,,
1056218,NYSE:CPV,
1056239,NYSE:LLL,10125472.02
1056285,Nasdaq:KIRK,201222400
1056288,NYSE:FHI,29951915
1056294,,
1056312,,
1056358,Nasdaq:MTEX,73689700
1056562,,
1056673,,
1056696,Nasdaq:MANH,9387322200
1056794,,
1056811,,
1056865,,
1056880,,
1056903,NYSE:AWR,3779660880
1056904,,
1056923,NASDAQ:DTLK,
1056943,Nasdaq:PFIS,362830387
1057007,,
1057024,,
1057047,,
1057060,NYSE:HZO,1175114506
1057083,Nasdaq:PCTI,97620800
1057187,,
1057207,,
1057352,Nasdaq:CSGP,30362814299
1057377,,
1057379,Nasdaq:HCKT,589612440
1057436,NYSE:BEE,
1057489,,
1057507,,
1057561,,
1057637,,
1057672,,
1057689,NYSE:LSE,
1057695,,
1057698,,
1057706,NYSE:FBP,2582468800
1057708,NASDAQ:GAI,
1057709,,
1057725,NYSE:NEFF,
1057746,,
1057758,,
1057861,NYSE:DHF,217482236
1057876,,
1057877,NYSE:IDA,5571961880
1057949,,
1057971,Nasdaq:NFBK,
1057997,NASDAQ:ARMH,
1058090,NYSE:CMG,47257258880
1058154,,
1058177,,
1058234,NYSE:MUS,
1058239,NYSE:HIX,11627664
1058254,,
1058283,,
1058289,,
1058290,Nasdaq:CTSH,43527750000
1058299,NASDAQ:LIOX,
1058307,Nasdaq:NXPL,23022519
1058430,,
1058438,,
1058441,,
1058444,NASDAQ:SVVS,
1058539,,
1058623,Nasdaq:CMLS,214949673
1058690,NASDAQ:WBCO,
1058703,,
1058802,,
1058811,Nasdaq:IMMR,194650950
1058867,NYSE:GNTY,435132687
1058959,,
1058973,NASDAQ:FCVA,
1058986,,
1059024,,
1059078,,
1059130,,
1059142,NYSE:GHI,1182607296
1059155,,
1059213,NYSE:DNI,
1059262,Nasdaq:SP,563235855
1059280,,
1059341,NYSE:IHR,
1059363,,
1059386,NYSE:VVR,667871229
1059404,,
1059420,,
1059421,,
1059556,NYSE:DNB,71893452000
1059562,NASDAQ:LMIA,
1059574,,
1059581,,
1059706,,
1059763,NASDAQ:ADGF,
1059790,NASDAQ:POZN,
1059920,,
1059976,,
1060009,NYSE:KND,
1060024,,
1060219,Nasdaq:SAL,145401000
1060233,,
1060259,NYSE:LXK,
1060311,,
1060326,,
1060390,,
1060391,NYSE:RSG,42469472000
1060392,NYSE:HYF,
1060426,NYSE:AXN,228627.59
1060439,,
1060490,,
1060523,NASDAQ:CFNL,
1060531,,
1060558,,
1060595,,
1060736,Nasdaq:SGEN,28173748480
1060753,,
1060767,NASDAQ:GNVC,
1060770,,
1060801,,
1060822,NYSE:CRI,4162741294
1060824,,
1060939,,
1060955,Nasdaq:ICLR,19268676604
1060964,,
1060990,NYSE:KWKAQ,
1061027,Nasdaq:VIRX,141492204
1061068,,
1061069,AMEX:AWX,13139630
1061164,OTC:HVAC,72176000
1061219,NYSE:EPD,45116348838
1061261,,
1061322,NASDAQ:GLBC,
1061353,AMEX:DHY,245798714
1061393,NYSE:CHG,
1061399,,
1061506,NYSE:GRM,
1061514,NYSE:PKD,
1061554,,
1061574,NYSE:GIB,20517444271
1061580,,
1061583,,
1061630,NYSE:BXMT,4434664420
1061646,,
1061692,,
1061736,NYSE:FMX,136223074098
1061762,,
1061786,,
1061857,,
1061859,,
1061894,NYSE:GIL,7738302000
1061895,,
1061915,,
1061983,Nasdaq:CYTK,3321436500
1062019,,
1062047,NYSE:CVG,
1062157,,
1062184,,
1062216,,
1062231,NYSE:AXL,959038000
1062292,NYSE:XOXO,
1062438,NASDAQ:PULB,
1062449,NASDAQ:BWLD,
1062478,NASDAQ:BIRT,
1062579,Nasdaq:DOX,8907933650
1062606,,
1062613,NASDAQ:FRP,
1062621,,
1062814,NYSE:RHAYY,
1062822,Nasdaq:LXRX,569499320
1062978,NYSE:HHY,
1063085,,
1063193,,
1063199,,
1063251,,
1063257,,
1063259,AMEX:DNN,1071962710
1063344,NYSE:HT,336682432
1063494,NYSE:KBW,
1063527,,
1063537,Nasdaq:RIBT,17657220
1063561,,
1063761,NYSE:SPG,48062420490
1063880,,
1063918,,
1063921,,
1063980,,
1064015,,
1064060,NASDAQ:RTLX,
1064063,,
1064236,,
1064535,,
1064648,,
1064728,NYSE:BTU,1115444000
1064863,NYSE:AGP,
1065023,,
1065034,NASDAQ:LAVA,
1065059,AMEX:LEU,634980580
1065078,AMEX:NTIP,64383431
1065087,NASDAQ:AMRI,
1065088,Nasdaq:EBAY,26950080000
1065120,,
1065253,,
1065280,Nasdaq:NFLX,263301127880
1065298,,
1065331,,
1065332,NASDAQ:EGOV,
1065633,,
1065696,Nasdaq:LKQ,16018437240
1065736,,
1065748,,
1065837,NYSE:SKX,6261305439
1065857,,
1065860,NASDAQ:LIME,
1065865,NYSE:JNS,
1065869,,
1065910,,
1065984,,
1066010,,
1066026,NASDAQ:CNQR,
1066104,NYSE:CEB,
1066114,,
1066116,NYSE:TSU,
1066119,NYSE:VIV,14186897772
1066122,,
1066123,,
1066124,,
1066134,NASDAQ:COCO,
1066194,Nasdaq:EGAN,310214100
1066254,,
1066287,,
1066605,Nasdaq:HSII,825679650
1066684,OTC:TGLO,35318437
1066774,,
1066808,,
1066833,,
1066923,Nasdaq:FTFT,68058068
1066930,,
1067206,,
1067294,Nasdaq:CBRL,2821711666
1067386,,
1067489,,
1067491,NYSE:INFY,99281608693
1067588,,
1067701,NYSE:URI,23311352000
1067797,,
1067839,NASDAQ:QQQ,149649243948
1067983,BRK.A,659052000000000
1068044,,
1068169,,
1068292,,
1068717,NYSE:RTI,
1068784,,
1068796,,
1068848,,
1068851,NYSE:PB,6423909810
1068874,,
1068875,Nasdaq:BCOR,817969500
1068885,,
1068887,,
1068897,OTC:FXBY,8223942.47
1068963,NYSE:TLI,
1069157,Nasdaq:EWBC,10435840780
1069183,Nasdaq:AXON,10456106600
1069201,,
1069202,NYSE:LII,11456112000
1069249,,
1069258,NASDAQ:KTOS,2376122000
1069308,Nasdaq:ACER,30962091
1069394,AMEX:FSI,45366018
1069450,,
1069469,,
1069502,,
1069530,Nasdaq:SAVA,1469329200
1069533,Nasdaq:RGCO,182770894
1069546,,
1069602,,
1069665,,
1069669,,
1069822,,
1069878,NYSE:TREX,14499630576
1069899,Nasdaq:PAHC,824661440
1069996,OTC:FNHCQ,24600129
1070042,,
1070045,,
1070050,Nasdaq:APCX,15479613
1070052,,
1070081,Nasdaq:PTCT,2836976982
1070134,BATS:MINN,0
1070190,NASDAQ:ONFC,
1070235,NYSE:BB,5066990160
1070243,NASDAQ:PEBO,663658264
1070259,,
1070296,Nasdaq:FCAP,136558870
1070304,NYSE:IX,23787757720
1070321,,
1070336,NASDAQ:ACHN,
1070380,,
1070394,,
1070412,NYSE:CEIX,2948009350
1070423,Nasdaq:PAA,6210840000
1070494,Nasdaq:ACAD,4347755370
1070517,,
1070523,,
1070524,Nasdaq:GCBC,144685470
1070680,Nasdaq:CFBK,130707358
1070698,NASDAQ:RPTP,
1070699,,
1070732,NYSE:EVF,122056350
1070750,Nasdaq:HST,11059860000
1070763,,
1070945,,
1070985,NYSE:CXW,1175184450
1071058,Nasdaq:ABST,451655131
1071189,,
1071236,Nasdaq:RRBI,383201419
1071255,Nasdaq:GDEN,1354777710
1071321,NYSE:TKC,3037977299
1071341,,
1071342,,
1071346,,
1071371,NYSE:CIB,7605647002
1071411,,
1071438,NYSE:BAK,7654074132
1071486,,
1071620,,
1071625,NASDAQ:DOVR,
1071739,NYSE:CNC,48085476400
1071760,,
1071775,,
1071806,,
1071876,,
1071899,NYSE:MUE,316951772
1071941,NYSE:KADR,
1071993,NYSE MKT:MCF,
1072313,,
1072343,,
1072627,NYSE:KFS,122826650
1072688,,
1072765,,
1072780,,
1072815,,
1072847,,
1072886,,
1073404,NYSE:GGB,7667673222
1073429,NASDAQ:USCR,
1073475,NASDAQ:CZFC,
1073508,,
1073773,,
1073794,,
1073965,,
1074530,,
1074540,NYSE:EVN,557311301
1074676,,
1074681,,
1074686,NYSE MKT:EVO,
1074692,AMEX:CEV,97492886
1074767,,
1074769,NYSE:NAN,444462109
1074772,NASDAQ:LPNT,
1074828,AMEX:KNW,70248564
1074871,Nasdaq:MODD,57187305
1074874,,
1074902,Nasdaq:LCNB,235538166
1074908,,
1074909,,
1074927,,
1074952,NYSE:NAC,2172664428
1075056,,
1075088,,
1075124,NYSE:TRI,56558554833
1075343,,
1075415,Nasdaq:DHC,585846540
1075531,Nasdaq:BKNG,90717780000
1075607,NYSE:TCP,
1075656,NASDAQ:IGOI,
1075706,Nasdaq:CIZN,101021723
1075736,Nasdaq:CXDO,94890233
1075880,Nasdaq:KZIA,87079159
1076016,,
1076038,,
1076055,,
1076167,NASDAQ:ADLR,
1076195,NYSE:LTM1,
1076378,NYSE:CX,9396317793
1076405,NYSE:PBG,
1076411,,
1076481,NASDAQ:SQNM,
1076582,,
1076641,,
1076682,Nasdaq:PTE,
1076700,NASDAQ:KITDQ,
1076732,,
1076770,,
1076930,Nasdaq:NOVT,5980508160
1076939,NASDAQ:SKBI,
1077009,,
1077183,Nasdaq:NEO,4006730800
1077370,NASDAQ:PTNT,71523.18
1077428,Nasdaq:TCBI,2870165437
1077552,,
1077618,NASDAQ:OBAS,57378860
1077634,,
1077688,Nasdaq:HOFT,258613400
1077771,Nasdaq:UMPQ,3884032460
1077866,NASDAQ:LOOK,
1077926,,
1077945,,
1078006,,
1078029,,
1078073,,
1078075,Nasdaq:NTCT,2372125800
1078099,NASDAQ:MEET,
1078217,NYSE:AUQ,
1078259,,
1078271,Nasdaq:EXTR,1787055430
1078276,,
1078284,,
1078292,,
1078295,,
1078383,NASDAQ:IPT,
1078404,,
1078425,,
1078577,,
1078982,,
1079023,,
1079028,,
1079270,,
1079459,NYSE:DPZ,
1079577,NYSE:SFG,
1079786,,
1079880,,
1080014,Nasdaq:INVA,1426237560
1080029,,
1080034,,
1080056,NASDAQ:TST,
1080063,,
1080131,,
1080187,,
1080205,,
1080224,,
1080232,,
1080280,,
1080290,,
1080306,,
1080319,Nasdaq:ELYS,73577341
1080327,,
1080340,Nasdaq:LOAN,67764773
1080359,,
1080360,,
1080448,OTC:PGOL,5199186.74
1080558,,
1080627,,
1080657,Nasdaq:SQFT,39088885
1080667,NASDAQ:DITC,
1080709,NASDAQ:ARNA,5589863796
1080720,NYSE:GUT,475667784
1080747,,
1080764,,
1080784,,
1080866,NYSE:RATE,
1081004,,
1081015,,
1081078,NASDAQ:ATNY,
1081154,,
1081172,,
1081182,,
1081202,,
1081206,,
1081207,,
1081290,,
1081393,,
1081394,,
1081404,,
1081614,,
1081661,,
1081665,,
1081745,AMEX:INLX,30138392
1081824,,
1081920,,
1081935,,
1081938,OTC:CAVN,
1082000,,
1082038,Nasdaq:DRRX,214247600
1082193,,
1082324,NYSE:VHC,204438710
1082337,,
1082368,,
1082384,,
1082397,,
1082423,,
1082456,,
1082471,NASDAQ:UCBA,
1082484,,
1082506,Nasdaq:GECCN,
1082510,NYSE:UIL,
1082526,NASDAQ:SQI,
1082554,Nasdaq:UTHR,9120122000
1082564,,
1082735,,
1082754,NYSE:TMH,
1082797,,
1082802,,
1082923,NASDAQ:STMP,
1083132,,
1083220,Nasdaq:XELB,22568944
1083243,,
1083301,Nasdaq:WULF,1464652106
1083384,,
1083446,Nasdaq:AMEH,3189996264
1083522,OTC:JSDA,51219510
1083643,NASDAQ:FBSS,
1083689,NASDAQ:SOCB,
1083712,NASDAQ:MECK,
1083721,,
1083743,Nasdaq:FLUX,68906133
1083839,NYSE:NAD,3392254378
1083848,,
1083992,,
1084031,,
1084048,NASDAQ:ZDVSV,5144793725
1084103,,
1084201,NASDAQ:SVA,
1084242,,
1084267,Nasdaq:MOBQ,8411850.85
1084329,,
1084384,NASDAQ:TEUM,2853939.84
1084400,,
1084421,,
1084543,NASDAQ:MDVN,
1084544,,
1084554,Nasdaq:LTBR,52273839
1084561,,
1084580,,
1084587,,
1084717,NASDAQ:PCBK,
1084722,,
1084752,,
1084755,,
1084765,Nasdaq:RGP,
1084817,,
1084827,,
1084869,Nasdaq:FLWS,1433131560
1084961,Nasdaq:ECPG,1779720030
1084991,NYSE:NGS,131866050
1085061,,
1085095,,
1085223,,
1085243,Nasdaq:VTSI,69851554
1085280,NASDAQ:TIBX,
1085359,,
1085482,NYSE:TWB,
1085621,NASDAQ:ICGE,
1085634,,
1085636,,
1085653,,
1085706,NASDAQ:METR,
1085763,,
1085770,NASDAQ:MOVE,
1085776,,
1085866,,
1085869,Nasdaq:PRFT,3931220160
1085871,,
1085917,,
1086142,,
1086195,,
1086210,,
1086222,Nasdaq:AKAM,18555196550
1086319,,
1086329,NYSE:PVTL,
1086370,,
1086384,,
1086411,NASDAQ:JDOGQ,
1086434,Nasdaq:AUDC,1099885500
1086467,NASDAQ:DSCM,
1086472,,
1086600,Nasdaq:ARLP,1437305974
1086605,,
1086740,,
1086745,Nasdaq:AYRO,65362460
1086759,,
1086774,,
1086888,NYSE:MFC,34820060000
1086909,NASDAQ:BSFT,
1087062,NASDAQ:RPRS,
1087146,,
1087194,,
1087243,,
1087294,Nasdaq:CPIX,62600302
1087322,,
1087423,NYSE:RHT,
1087432,NASDAQ:ITMN,
1087786,NYSE:NXJ,747834420
1087790,,
1087831,,
1087875,,
1087879,,
1087934,NASDAQ:SAAS,
1087943,,
1087955,,
1088022,,
1088024,,
1088033,,
1088034,Nasdaq:USIO,102371261
1088116,,
1088144,,
1088147,,
1088166,NYSE:PGH,
1088214,,
1088242,,
1088244,,
1088316,,
1088330,,
1088383,,
1088454,,
1088724,,
1088755,,
1088771,,
1088787,NASDAQ:CDII,
1088820,,
1088825,NASDAQ:TIVO,
1088856,Nasdaq:CORT,2405582400
1089026,,
1089063,NYSE:DKS,8423110580
1089094,NYSE:BSD,
1089113,NYSE:HSBC,118401896000
1089143,NASDAQ:CLCT,
1089341,,
1089473,,
1089496,NASDAQ:AIXG,2137784123
1089511,NASDAQ:ALSK,
1089542,,
1089567,,
1089575,,
1089702,NASDAQ:MLNX,
1089717,,
1089754,,
1089787,NASDAQ:BAYN,
1089819,NYSE:CNL,
1089872,NASDAQ:GAIA,163887630
1089907,Nasdaq:SWKH,247805229
1089909,,
1089925,,
1089953,,
1089976,,
1090009,Nasdaq:SFST,472856310
1090012,NYSE:DVN,25672460000
1090061,NYSE:OMN,
1090069,,
1090071,,
1090116,NYSE:NVG,3722067662
1090159,NASDAQ:IGLD,0
1090215,,
1090309,,
1090403,NASDAQ:CHSI,
1090411,,
1090425,Nasdaq:LAMR,11447265483
1090445,,
1090507,,
1090514,,
1090633,OTC:IIJIY,3648197836
1090727,NYSE:UPS,177126250000
1090872,NYSE:A,45276420000
1090908,NASDAQ:DTRM,
1090967,,
1091158,,
1091164,NASDAQ:JGBO,
1091171,NASDAQ:NILE,
1091223,Nasdaq:MTLS,1426364240
1091325,NASDAQ:CNYD,
1091440,,
1091530,,
1091560,,
1091596,NYSE:NUOTQ,
1091667,Nasdaq:CHTR,118790002931
1091677,NASDAQ:BIDZ,
1091735,NASDAQ:PACR,412630076
1091748,NYSE:ARGD,893931374
1091756,,
1091801,NYSE:MSO,
1091822,,
1091862,NYSE:CHMT,
1091883,NYSE:CIR,507247110
1091893,,
1091907,NYSE:WWE,3717284000
1091908,,
1091953,,
1092006,NASDAQ:CHIC,0
1092013,NASDAQ:ACME,
1092015,,
1092043,NYSE:URS,
1092050,,
1092099,,
1092289,NYSE MKT:TAT,
1092367,NASDAQ:SCMR,
1092393,,
1092458,,
1092492,,
1092494,,
1092536,,
1092570,OTC:FULO,12468790
1092657,,
1092662,Nasdaq:CEMI,41309090
1092699,Nasdaq:SPSC,4861457700
1092796,Nasdaq:SWBI,825117700
1092839,,
1092914,NYSE:APL,
1093082,NASDAQ:HBP,251492526
1093193,,
1093207,NASDAQ:CRDS,
1093242,,
1093272,,
1093273,,
1093285,,
1093428,NYSE:NSL,221081929
1093434,,
1093557,Nasdaq:DXCM,52704485250
1093576,,
1093649,NASDAQ:IDIX,
1093672,Nasdaq:PEBK,152154207
1093691,Nasdaq:PLUG,15765019353
1093709,,
1093802,,
1093837,,
1093885,,
1094005,NASDAQ:SINA,
1094012,,
1094034,,
1094038,Nasdaq:MRKR,78800840
1094087,,
1094215,,
1094238,,
1094243,,
1094285,NYSE:TDY,17777664000
1094316,,
1094320,NYSE:JLIC,
1094323,,
1094324,Nasdaq:SIFY,540917412
1094348,NASDAQ:MATR,
1094360,,
1094366,Nasdaq:RDWR,1709984254
1094392,NYSE:RTEC,
1094451,,
1094517,NYSE:TM,2519195639100
1094560,,
1094561,,
1094572,,
1094738,,
1094739,NASDAQ:FNSR,
1094774,,
1094810,NASDAQ:MFSF,
1094814,,
1094831,Nasdaq:BGC,
1094895,,
1094959,,
1094961,,
1094972,NYSE:UGP,2715048642
1095016,,
1095052,AMEX:PLG,159511298
1095070,,
1095073,NYSE:EG,10205130000
1095157,,
1095270,,
1095277,NASDAQ:INTX,
1095291,NASDAQ:WWWW,
1095315,Nasdaq:PFSW,281551920
1095330,,
1095348,Nasdaq:OIIM,130291157
1095373,,
1095409,,
1095435,Nasdaq:PRTG,170002560
1095442,,
1095478,,
1095480,,
1095529,,
1095565,Nasdaq:HSTM,825560120
1095583,,
1095594,,
1095595,NYSE:CEO,
1095600,,
1095603,,
1095651,NYSE:STAR,1628515190
1095691,,
1095749,,
1095825,,
1095858,NYSE:ERB,
1095862,,
1095981,Nasdaq:PSTV,226818333
1095996,NYSE:WLH,
1096056,AMEX:LXFR,505778097
1096061,NASDAQ:NBG,3173509000
1096114,,
1096142,NASDAQ:GTIV,
1096192,BATS:TMFC,0
1096199,NASDAQ:GKNT,
1096200,OTC:ENSTY,76196252160
1096219,,
1096275,Nasdaq:WKSP,28760367
1096287,,
1096324,NASDAQ:ISIL,
1096343,NYSE:MKL,16414898000
1096376,NASDAQ:NTRI,
1096385,NYSE:VVC,
1096481,,
1096509,,
1096560,,
1096637,,
1096654,,
1096689,,
1096738,,
1096752,NYSE:EPC,2400672000
1096788,NASDAQ:KNOL,
1096791,,
1096950,,
1096957,,
1096958,NASDAQ:OPTV,
1097002,,
1097070,,
1097081,,
1097119,,
1097136,,
1097149,Nasdaq:ALGN,46871962980
1097181,,
1097264,,
1097297,,
1097338,,
1097362,NYSE:SLF,30999400000
1097453,,
1097503,,
1097516,NASDAQ:DVINQ,
1097523,,
1097566,,
1097636,,
1097641,,
1097792,NASDAQ:OMNT,
1097805,NASDAQ:SPWRB,
1097864,Nasdaq:ON,25942158000
1097882,,
1097892,,
1098128,,
1098146,Nasdaq:PNBK,58016661
1098151,Nasdaq:FDBC,298706291
1098274,NASDAQ:PMII,
1098277,NASDAQ:WBSN,
1098315,,
1098322,,
